user_id,topic_id,topic,subject,quiz_accuracy,avg_time_per_question,total_attempts,question_difficulty,videos_watched,articles_read,chatbot_questions,study_duration,daily_streak,ewma_accuracy,prerequisite_mastery,previous_attempt_accuracy,label
U1312,10,ER Model,Database Management Systems,56.5,33.4,3,Easy,5,1,2,69.6,5,46.7,61.3,52.6,Moderate
U1311,1,Arrays,Data Structures & Algorithms,9.7,72.7,3,Easy,2,3,3,35.4,6,6.5,28.1,2.0,Weak
U1363,19,Memory Management,Operating Systems,35.5,60.2,2,Medium,4,0,2,50.7,9,44.6,74.7,51.5,Weak
U1068,3,Stacks,Data Structures & Algorithms,2.0,51.6,6,Easy,3,0,3,31.6,7,9.1,32.3,9.1,Weak
U1447,20,OSI Model,Computer Networks,49.4,52.3,5,Hard,6,4,3,24.2,11,68.0,81.2,81.3,Moderate
U1123,19,Memory Management,Operating Systems,3.2,80.9,4,Hard,1,0,1,59.6,6,24.7,54.0,32.0,Weak
U1036,12,Normalization,Database Management Systems,45.5,63.2,3,Hard,1,3,0,19.9,5,48.3,60.6,27.7,Weak
U1125,17,Scheduling,Operating Systems,41.5,56.6,1,Medium,1,2,1,42.0,11,45.2,67.0,44.4,Moderate
U1449,20,OSI Model,Computer Networks,43.5,54.7,3,Easy,2,1,0,32.5,4,36.4,63.0,28.9,Weak
U1490,26,Inheritance,Object Oriented Programming,15.7,68.7,3,Easy,1,3,6,12.0,10,21.0,38.8,34.4,Weak
U1352,16,Threads,Operating Systems,46.8,49.8,2,Easy,0,1,0,40.1,3,44.9,62.7,39.4,Moderate
U1392,15,Processes,Operating Systems,19.7,51.4,4,Medium,3,2,0,25.8,5,34.5,65.1,30.8,Weak
U1120,10,ER Model,Database Management Systems,70.9,40.9,2,Easy,4,0,1,29.7,4,65.0,67.0,67.2,Strong
U1146,22,DNS,Computer Networks,6.1,69.6,3,Medium,1,0,2,14.1,3,16.8,20.3,2.0,Weak
U1399,3,Stacks,Data Structures & Algorithms,64.0,48.1,3,Easy,2,0,0,20.2,4,70.0,78.5,79.3,Strong
U1042,18,Deadlocks,Operating Systems,2.0,81.1,3,Medium,3,2,5,26.8,3,3.7,25.4,2.0,Weak
U1094,13,Transactions,Database Management Systems,88.5,45.1,3,Easy,1,0,0,11.8,1,84.2,67.7,73.3,Strong
U1518,1,Arrays,Data Structures & Algorithms,51.9,34.0,2,Medium,2,0,1,33.2,2,69.2,73.7,66.0,Moderate
U1161,14,DBMS Indexes,Database Management Systems,24.3,47.8,4,Medium,0,3,4,48.1,6,40.3,60.5,39.5,Weak
U1532,5,Trees,Data Structures & Algorithms,63.2,48.1,5,Easy,5,1,1,53.0,6,54.3,67.9,28.2,Moderate
U1104,19,Memory Management,Operating Systems,66.1,47.8,2,Hard,2,0,1,36.5,1,81.6,90.6,74.2,Strong
U1198,23,Routing,Computer Networks,51.5,77.0,2,Hard,1,0,0,10.2,0,63.6,58.6,64.2,Moderate
U1113,6,Graphs,Data Structures & Algorithms,99.0,26.9,3,Easy,0,1,0,30.6,4,90.8,87.2,99.0,Strong
U1082,11,SQL,Database Management Systems,39.6,77.8,4,Easy,2,4,1,62.6,8,37.8,45.4,29.9,Weak
U1055,16,Threads,Operating Systems,55.7,34.8,3,Medium,1,0,2,32.3,2,71.8,76.2,82.5,Strong
U1296,27,Polymorphism,Object Oriented Programming,47.8,64.8,1,Hard,2,1,1,35.2,7,66.9,43.7,68.9,Moderate
U1148,24,Classes,Object Oriented Programming,2.0,68.8,4,Medium,2,4,8,38.6,6,1.8,28.2,2.0,Weak
U1086,23,Routing,Computer Networks,49.9,62.9,3,Medium,4,0,2,52.6,6,65.4,50.3,49.9,Moderate
U1002,18,Deadlocks,Operating Systems,80.2,41.1,3,Easy,0,1,0,39.6,1,69.1,70.3,33.6,Strong
U1398,17,Scheduling,Operating Systems,54.0,43.3,1,Easy,0,1,1,37.2,2,43.5,64.9,43.1,Moderate
U1369,10,ER Model,Database Management Systems,21.3,52.0,3,Easy,0,1,7,41.5,5,18.5,44.2,12.8,Weak
U1133,2,Linked Lists,Data Structures & Algorithms,30.0,47.1,3,Easy,6,2,4,59.5,12,22.7,42.5,19.0,Weak
U1292,11,SQL,Database Management Systems,48.1,63.6,1,Easy,1,3,1,48.6,5,51.9,46.4,63.5,Weak
U1465,13,Transactions,Database Management Systems,36.0,62.6,3,Easy,5,2,4,53.9,9,34.6,43.4,22.7,Weak
U1564,20,OSI Model,Computer Networks,72.2,43.3,4,Easy,2,3,0,42.9,7,66.9,76.2,54.5,Strong
U1180,7,Sorting,Data Structures & Algorithms,53.1,41.7,1,Easy,2,0,1,10.9,6,58.4,66.7,53.1,Moderate
U1222,3,Stacks,Data Structures & Algorithms,16.6,58.6,7,Easy,3,0,5,32.6,1,18.1,45.0,16.6,Weak
U1454,3,Stacks,Data Structures & Algorithms,2.0,76.9,4,Medium,1,3,2,46.7,4,4.8,32.5,2.0,Weak
U1560,24,Classes,Object Oriented Programming,26.2,49.0,1,Medium,1,1,1,55.2,0,34.0,57.7,30.1,Weak
U1163,18,Deadlocks,Operating Systems,16.2,68.5,6,Medium,3,5,0,53.3,7,23.3,38.9,26.8,Weak
U1210,24,Classes,Object Oriented Programming,37.2,50.0,1,Easy,0,0,2,45.3,7,26.7,51.3,15.2,Weak
U1528,12,Normalization,Database Management Systems,14.1,51.0,4,Easy,3,0,3,48.6,6,23.5,45.2,18.8,Weak
U1222,19,Memory Management,Operating Systems,10.0,53.4,4,Easy,2,1,1,32.0,1,12.3,33.3,2.0,Weak
U1009,25,Objects,Object Oriented Programming,60.2,43.4,3,Hard,1,2,0,49.5,6,53.0,65.2,56.9,Moderate
U1118,19,Memory Management,Operating Systems,65.9,63.2,1,Medium,1,1,3,29.8,7,58.7,64.9,43.6,Moderate
U1445,12,Normalization,Database Management Systems,61.4,50.0,2,Easy,0,1,0,24.0,2,65.1,58.4,53.2,Moderate
U1282,5,Trees,Data Structures & Algorithms,46.3,64.6,4,Medium,6,2,2,64.7,7,50.3,55.6,57.2,Weak
U1301,23,Routing,Computer Networks,44.3,53.5,2,Medium,2,2,0,23.7,4,59.7,61.7,62.4,Moderate
U1443,2,Linked Lists,Data Structures & Algorithms,86.1,51.0,3,Easy,4,6,1,44.3,10,72.1,83.6,50.8,Strong
U1156,23,Routing,Computer Networks,62.7,62.3,2,Easy,3,0,1,44.8,7,72.7,60.7,62.7,Moderate
U1207,7,Sorting,Data Structures & Algorithms,61.6,38.1,2,Easy,3,3,1,34.7,6,59.2,68.2,67.1,Moderate
U1217,1,Arrays,Data Structures & Algorithms,41.3,42.0,4,Easy,1,0,2,29.4,8,50.5,61.4,39.8,Moderate
U1167,23,Routing,Computer Networks,12.6,79.8,1,Hard,0,1,2,55.7,11,18.0,28.4,8.6,Weak
U1337,27,Polymorphism,Object Oriented Programming,27.8,55.8,4,Medium,0,1,1,42.0,5,54.0,55.6,47.0,Weak
U1440,21,TCP/IP,Computer Networks,43.8,56.3,6,Easy,2,0,1,42.0,0,43.0,47.5,32.0,Weak
U1348,23,Routing,Computer Networks,37.8,76.6,2,Hard,3,0,4,35.4,7,63.8,57.0,80.1,Weak
U1490,17,Scheduling,Operating Systems,20.5,61.6,3,Medium,2,3,3,53.8,8,20.8,47.9,15.7,Weak
U1495,16,Threads,Operating Systems,18.8,61.5,2,Medium,3,4,2,58.2,4,18.5,33.4,19.6,Weak
U1242,22,DNS,Computer Networks,58.6,55.0,2,Medium,0,0,1,27.9,0,72.4,48.9,84.8,Moderate
U1211,2,Linked Lists,Data Structures & Algorithms,45.1,47.8,2,Hard,6,3,2,55.2,6,50.2,69.6,45.1,Moderate
U1348,2,Linked Lists,Data Structures & Algorithms,70.6,17.6,1,Easy,1,2,0,25.8,5,66.1,76.7,67.2,Strong
U1299,25,Objects,Object Oriented Programming,13.9,60.3,3,Easy,1,2,3,65.9,6,6.7,27.0,2.0,Weak
U1008,24,Classes,Object Oriented Programming,24.6,47.4,1,Easy,0,0,4,38.8,6,24.3,50.6,2.8,Weak
U1275,10,ER Model,Database Management Systems,37.2,55.3,4,Medium,0,0,0,37.9,0,35.9,39.7,36.1,Weak
U1345,5,Trees,Data Structures & Algorithms,61.1,39.0,1,Easy,1,1,0,2.6,1,58.5,56.1,59.6,Moderate
U1102,13,Transactions,Database Management Systems,25.4,69.9,1,Easy,1,1,2,47.9,7,30.2,27.1,14.8,Weak
U1378,14,DBMS Indexes,Database Management Systems,53.1,44.4,1,Hard,3,3,2,56.5,8,61.9,91.9,76.6,Moderate
U1203,23,Routing,Computer Networks,55.3,54.2,3,Easy,2,1,2,41.7,5,70.5,67.4,72.5,Moderate
U1001,25,Objects,Object Oriented Programming,99.0,35.2,1,Easy,0,3,0,53.7,5,91.9,93.8,96.3,Strong
U1506,13,Transactions,Database Management Systems,85.6,61.7,3,Medium,4,5,0,56.1,6,89.1,70.8,99.0,Strong
U1279,21,TCP/IP,Computer Networks,34.5,71.2,3,Medium,0,0,2,25.4,4,46.8,42.0,80.6,Weak
U1351,20,OSI Model,Computer Networks,63.2,50.3,5,Easy,1,3,3,47.8,7,47.4,62.9,32.4,Moderate
U1154,9,Recursion,Data Structures & Algorithms,91.7,40.0,1,Easy,1,2,0,59.4,8,79.6,75.9,73.4,Strong
U1139,20,OSI Model,Computer Networks,73.0,44.1,3,Medium,3,1,1,49.6,7,78.6,75.2,86.2,Strong
U1535,8,Searching,Data Structures & Algorithms,69.8,43.5,2,Easy,0,0,0,24.8,0,67.3,69.4,60.9,Strong
U1143,24,Classes,Object Oriented Programming,40.2,49.4,4,Medium,3,4,4,80.1,7,43.2,54.0,43.6,Weak
U1303,4,Queues,Data Structures & Algorithms,27.5,63.6,4,Medium,2,2,2,45.8,12,19.8,44.7,21.7,Weak
U1232,18,Deadlocks,Operating Systems,39.8,57.6,5,Easy,2,0,1,56.2,3,40.7,64.5,29.9,Weak
U1530,19,Memory Management,Operating Systems,75.4,34.6,5,Medium,1,0,1,33.9,4,76.3,77.4,73.3,Strong
U1394,20,OSI Model,Computer Networks,33.5,51.0,4,Medium,0,1,2,30.2,6,42.8,60.9,47.9,Weak
U1416,2,Linked Lists,Data Structures & Algorithms,39.3,46.3,2,Easy,4,2,0,41.7,6,28.6,46.7,13.2,Weak
U1520,19,Memory Management,Operating Systems,45.0,60.3,3,Easy,2,2,0,45.4,6,38.1,42.0,34.7,Weak
U1124,10,ER Model,Database Management Systems,14.7,71.6,3,Easy,2,2,1,56.4,5,12.8,44.7,5.8,Weak
U1198,15,Processes,Operating Systems,79.8,30.0,2,Easy,1,1,0,11.0,0,71.6,79.3,49.3,Strong
U1527,5,Trees,Data Structures & Algorithms,9.2,75.0,4,Medium,2,0,1,35.2,2,24.1,47.2,27.4,Weak
U1007,4,Queues,Data Structures & Algorithms,66.3,57.8,3,Easy,3,1,2,29.2,2,56.8,74.5,36.5,Moderate
U1050,7,Sorting,Data Structures & Algorithms,56.7,44.8,1,Medium,2,1,1,24.3,7,65.8,70.9,56.7,Moderate
U1056,22,DNS,Computer Networks,2.0,89.7,4,Easy,1,0,1,34.2,2,5.9,9.1,2.0,Weak
U1327,11,SQL,Database Management Systems,34.9,50.3,2,Easy,3,1,1,40.2,5,36.9,28.6,32.5,Weak
U1471,18,Deadlocks,Operating Systems,45.5,44.8,5,Medium,0,1,0,39.5,3,55.6,71.4,51.6,Moderate
U1285,24,Classes,Object Oriented Programming,18.9,72.5,4,Medium,1,1,1,42.1,4,19.1,39.0,8.5,Weak
U1166,23,Routing,Computer Networks,47.8,57.2,1,Medium,1,1,3,34.9,3,60.3,53.8,72.5,Moderate
U1108,3,Stacks,Data Structures & Algorithms,23.2,76.6,1,Hard,3,0,2,39.1,6,22.4,50.4,27.6,Weak
U1164,25,Objects,Object Oriented Programming,17.9,77.8,2,Medium,0,1,2,34.5,2,24.0,47.3,18.9,Weak
U1286,26,Inheritance,Object Oriented Programming,34.3,73.5,1,Hard,3,1,2,27.8,3,45.8,43.4,52.3,Weak
U1515,7,Sorting,Data Structures & Algorithms,46.9,61.8,3,Easy,1,2,1,47.8,2,45.9,44.3,46.9,Weak
U1375,24,Classes,Object Oriented Programming,52.3,43.2,2,Hard,3,0,3,60.5,1,58.4,70.4,73.9,Moderate
U1165,12,Normalization,Database Management Systems,53.0,51.4,2,Medium,2,1,2,27.5,8,54.4,68.3,41.7,Moderate
U1090,24,Classes,Object Oriented Programming,3.4,72.6,3,Medium,1,1,2,34.3,1,4.2,35.7,2.0,Weak
U1549,9,Recursion,Data Structures & Algorithms,75.9,38.7,3,Easy,3,1,0,47.2,5,79.8,89.7,88.0,Strong
U1352,2,Linked Lists,Data Structures & Algorithms,25.0,65.8,3,Hard,0,0,0,17.5,0,35.3,53.9,27.5,Weak
U1422,14,DBMS Indexes,Database Management Systems,2.0,62.8,8,Easy,2,2,4,36.0,4,4.2,40.9,2.0,Weak
U1272,27,Polymorphism,Object Oriented Programming,48.9,62.1,2,Easy,1,1,0,22.0,7,53.5,42.9,39.1,Weak
U1541,4,Queues,Data Structures & Algorithms,47.0,68.1,3,Medium,1,1,1,54.6,9,46.5,57.8,47.0,Weak
U1316,19,Memory Management,Operating Systems,38.5,65.1,3,Medium,3,1,0,55.2,7,50.3,67.7,51.7,Weak
U1018,12,Normalization,Database Management Systems,24.7,52.3,4,Easy,3,1,2,52.4,4,27.0,43.7,6.1,Weak
U1082,5,Trees,Data Structures & Algorithms,38.5,51.4,4,Easy,2,3,1,56.1,10,32.3,56.2,10.9,Weak
U1567,3,Stacks,Data Structures & Algorithms,54.6,41.3,3,Medium,0,0,0,41.2,3,58.0,75.2,69.4,Moderate
U1551,1,Arrays,Data Structures & Algorithms,39.5,42.0,4,Medium,2,3,3,55.6,8,50.4,72.8,50.3,Moderate
U1439,7,Sorting,Data Structures & Algorithms,24.1,69.2,3,Easy,4,5,5,53.3,9,22.8,38.1,28.8,Weak
U1069,1,Arrays,Data Structures & Algorithms,71.3,55.9,1,Medium,3,1,0,50.0,6,70.1,76.3,70.2,Strong
U1242,10,ER Model,Database Management Systems,55.9,55.6,2,Hard,3,0,1,28.7,4,67.4,82.8,58.6,Moderate
U1304,27,Polymorphism,Object Oriented Programming,32.4,49.9,1,Easy,0,2,1,26.0,4,47.0,56.2,47.8,Weak
U1198,3,Stacks,Data Structures & Algorithms,49.3,46.0,4,Hard,0,0,0,22.5,1,68.1,98.9,63.7,Moderate
U1361,14,DBMS Indexes,Database Management Systems,32.5,67.5,2,Hard,2,0,2,24.8,4,40.9,63.1,36.7,Weak
U1335,26,Inheritance,Object Oriented Programming,2.0,76.3,6,Medium,2,0,2,52.2,8,5.1,29.8,2.0,Weak
U1476,10,ER Model,Database Management Systems,18.9,62.2,2,Hard,2,1,1,42.1,4,17.9,45.8,5.7,Weak
U1110,10,ER Model,Database Management Systems,42.3,42.0,6,Easy,3,1,2,42.2,5,37.3,51.4,37.4,Weak
U1272,16,Threads,Operating Systems,37.8,51.7,6,Easy,0,1,4,35.3,5,46.5,64.3,62.7,Weak
U1426,26,Inheritance,Object Oriented Programming,26.7,61.1,6,Medium,1,0,1,53.9,5,38.7,46.1,31.7,Weak
U1083,3,Stacks,Data Structures & Algorithms,5.8,61.7,5,Medium,0,2,2,12.7,6,8.6,36.4,2.0,Weak
U1554,5,Trees,Data Structures & Algorithms,95.1,41.1,1,Medium,3,1,0,21.2,8,90.3,86.5,79.3,Strong
U1233,15,Processes,Operating Systems,56.5,30.1,1,Easy,4,2,3,51.7,7,55.8,74.7,48.7,Moderate
U1503,7,Sorting,Data Structures & Algorithms,99.0,47.1,2,Hard,3,1,0,58.6,5,84.9,85.4,85.2,Strong
U1436,6,Graphs,Data Structures & Algorithms,4.8,65.9,5,Easy,1,0,2,57.2,8,9.2,34.7,2.0,Weak
U1059,13,Transactions,Database Management Systems,48.1,69.4,1,Medium,3,0,1,13.6,5,57.3,56.0,53.4,Moderate
U1044,23,Routing,Computer Networks,31.0,75.6,5,Easy,4,1,2,45.3,7,37.6,38.3,36.5,Weak
U1075,21,TCP/IP,Computer Networks,68.8,41.0,3,Easy,4,1,0,46.0,6,75.6,62.8,84.7,Strong
U1174,10,ER Model,Database Management Systems,56.6,47.6,1,Easy,0,1,4,54.8,11,48.1,50.7,36.5,Moderate
U1361,19,Memory Management,Operating Systems,36.8,55.6,1,Medium,2,1,0,39.1,4,38.1,59.0,33.4,Weak
U1394,10,ER Model,Database Management Systems,47.9,43.6,1,Easy,1,0,2,43.5,4,46.8,61.7,47.9,Moderate
U1018,22,DNS,Computer Networks,2.3,96.8,4,Medium,2,1,4,45.2,6,23.7,33.9,46.7,Weak
U1175,23,Routing,Computer Networks,2.0,77.9,3,Hard,5,2,1,51.0,3,14.7,12.0,19.4,Weak
U1267,6,Graphs,Data Structures & Algorithms,75.9,36.7,3,Hard,1,0,2,13.6,5,84.3,92.3,76.9,Strong
U1433,17,Scheduling,Operating Systems,52.1,58.2,1,Hard,1,0,2,51.8,5,54.4,51.4,64.4,Moderate
U1276,17,Scheduling,Operating Systems,80.8,42.2,2,Medium,3,3,0,53.6,12,87.5,90.0,80.8,Strong
U1515,10,ER Model,Database Management Systems,40.6,55.4,2,Hard,1,1,2,22.2,4,45.3,64.4,48.7,Moderate
U1508,4,Queues,Data Structures & Algorithms,60.6,35.4,8,Easy,1,3,2,35.4,6,60.3,79.9,38.0,Moderate
U1257,26,Inheritance,Object Oriented Programming,50.6,46.5,4,Easy,1,1,3,57.7,1,53.2,55.6,57.4,Moderate
U1252,26,Inheritance,Object Oriented Programming,71.9,48.5,4,Easy,6,1,1,49.1,5,82.1,75.0,70.7,Strong
U1266,6,Graphs,Data Structures & Algorithms,57.7,44.9,4,Medium,4,2,0,55.4,6,63.1,80.3,56.7,Moderate
U1004,22,DNS,Computer Networks,2.0,92.7,4,Medium,3,1,0,27.7,3,12.1,20.9,26.9,Weak
U1148,25,Objects,Object Oriented Programming,2.0,68.4,5,Easy,3,3,3,67.8,5,2.0,23.2,2.0,Weak
U1478,9,Recursion,Data Structures & Algorithms,89.5,34.7,1,Easy,1,0,1,49.8,6,75.7,88.4,70.3,Strong
U1388,1,Arrays,Data Structures & Algorithms,61.8,41.4,4,Easy,1,0,1,14.8,3,65.2,72.2,55.7,Moderate
U1209,5,Trees,Data Structures & Algorithms,39.1,79.2,2,Hard,1,2,0,15.0,2,28.9,43.3,19.6,Weak
U1077,12,Normalization,Database Management Systems,2.0,68.5,8,Easy,1,2,1,27.6,5,7.6,26.1,13.8,Weak
U1598,23,Routing,Computer Networks,16.2,72.7,1,Easy,1,1,1,23.2,0,25.2,19.9,16.2,Weak
U1188,4,Queues,Data Structures & Algorithms,36.4,67.9,1,Hard,4,1,1,69.7,6,29.8,51.8,16.5,Weak
U1381,12,Normalization,Database Management Systems,31.6,58.1,4,Hard,4,3,3,34.4,2,48.0,52.6,52.1,Weak
U1234,5,Trees,Data Structures & Algorithms,46.7,52.7,2,Medium,4,1,2,50.6,2,51.8,63.9,50.3,Moderate
U1587,11,SQL,Database Management Systems,2.0,78.3,3,Medium,4,0,0,13.3,3,10.2,20.7,5.4,Weak
U1158,25,Objects,Object Oriented Programming,10.6,68.5,3,Medium,2,1,1,38.9,16,16.8,44.6,12.9,Weak
U1207,10,ER Model,Database Management Systems,57.4,69.5,2,Hard,0,3,2,38.5,5,59.8,82.1,38.2,Moderate
U1453,25,Objects,Object Oriented Programming,55.7,34.7,2,Hard,3,3,0,19.5,4,78.0,90.2,55.7,Strong
U1083,27,Polymorphism,Object Oriented Programming,6.8,83.0,2,Easy,4,1,0,31.9,6,8.0,3.9,5.8,Weak
U1598,9,Recursion,Data Structures & Algorithms,5.0,62.3,2,Easy,1,1,0,25.6,5,15.7,35.6,9.0,Weak
U1169,17,Scheduling,Operating Systems,30.7,41.0,6,Easy,4,2,2,41.8,5,38.6,55.1,30.7,Weak
U1185,8,Searching,Data Structures & Algorithms,27.1,80.5,4,Hard,2,0,1,19.7,2,28.8,47.7,12.4,Weak
U1429,18,Deadlocks,Operating Systems,2.0,80.9,1,Medium,1,1,2,57.6,6,4.8,24.7,13.6,Weak
U1069,18,Deadlocks,Operating Systems,54.5,54.7,3,Hard,2,0,4,41.4,5,69.2,73.8,54.5,Moderate
U1320,25,Objects,Object Oriented Programming,51.1,53.2,3,Easy,1,2,1,62.8,12,40.5,57.0,24.5,Moderate
U1030,8,Searching,Data Structures & Algorithms,41.1,56.7,3,Medium,2,1,2,39.1,7,32.9,47.9,15.2,Weak
U1414,12,Normalization,Database Management Systems,62.1,40.2,2,Easy,3,1,0,42.4,6,61.1,73.9,51.7,Strong
U1080,4,Queues,Data Structures & Algorithms,37.5,73.2,5,Hard,4,0,0,31.9,2,60.4,65.9,37.5,Weak
U1293,11,SQL,Database Management Systems,37.1,63.1,1,Hard,2,1,2,50.9,4,53.2,54.4,57.2,Weak
U1391,7,Sorting,Data Structures & Algorithms,2.0,77.4,3,Hard,1,0,3,22.6,8,5.8,29.9,2.0,Weak
U1022,17,Scheduling,Operating Systems,30.9,68.5,1,Medium,3,2,2,36.2,3,18.7,41.2,17.2,Weak
U1309,1,Arrays,Data Structures & Algorithms,2.0,83.9,1,Medium,0,2,1,44.0,3,2.8,22.3,2.0,Weak
U1366,27,Polymorphism,Object Oriented Programming,66.7,42.2,3,Easy,2,3,0,32.3,6,64.7,54.1,58.7,Moderate
U1051,26,Inheritance,Object Oriented Programming,71.8,62.7,2,Easy,6,2,0,61.0,4,59.9,67.5,28.9,Moderate
U1396,2,Linked Lists,Data Structures & Algorithms,93.5,31.5,3,Easy,2,0,0,28.6,5,84.1,95.5,84.2,Strong
U1173,21,TCP/IP,Computer Networks,25.3,81.2,3,Medium,1,2,3,42.0,7,26.2,37.2,43.8,Weak
U1449,17,Scheduling,Operating Systems,28.9,48.7,1,Hard,4,1,1,26.0,3,33.4,57.2,35.5,Weak
U1094,10,ER Model,Database Management Systems,99.0,39.1,1,Easy,0,1,0,35.3,2,89.8,88.9,82.1,Strong
U1294,1,Arrays,Data Structures & Algorithms,15.7,57.3,3,Easy,1,1,1,25.2,2,11.8,34.3,2.0,Weak
U1458,23,Routing,Computer Networks,2.0,73.0,3,Easy,4,2,2,33.6,3,10.4,9.5,2.0,Weak
U1445,7,Sorting,Data Structures & Algorithms,80.9,49.7,1,Medium,1,0,0,35.1,1,72.5,72.7,50.8,Strong
U1425,27,Polymorphism,Object Oriented Programming,12.2,63.2,8,Medium,1,1,4,39.6,10,43.3,39.9,52.9,Weak
U1147,19,Memory Management,Operating Systems,26.0,47.4,3,Easy,3,2,1,49.3,5,27.4,48.1,14.7,Weak
U1460,27,Polymorphism,Object Oriented Programming,15.9,82.8,6,Medium,1,2,2,30.2,4,20.8,29.7,7.4,Weak
U1499,15,Processes,Operating Systems,90.5,31.3,3,Medium,3,0,0,62.6,10,93.1,88.6,90.0,Strong
U1115,24,Classes,Object Oriented Programming,74.5,50.3,1,Medium,2,1,0,33.8,4,82.0,92.1,64.9,Strong
U1364,10,ER Model,Database Management Systems,63.6,39.7,3,Easy,0,0,0,3.3,0,70.2,82.2,80.9,Strong
U1433,9,Recursion,Data Structures & Algorithms,55.7,53.7,2,Easy,6,2,0,42.2,8,54.8,59.5,52.1,Moderate
U1331,6,Graphs,Data Structures & Algorithms,77.6,47.8,4,Easy,2,0,1,11.5,5,62.6,77.2,36.8,Strong
U1120,14,DBMS Indexes,Database Management Systems,58.3,41.5,1,Easy,0,1,0,38.4,3,60.5,72.2,58.3,Moderate
U1006,10,ER Model,Database Management Systems,2.0,98.8,4,Hard,2,0,4,56.7,6,3.8,24.0,5.0,Weak
U1242,15,Processes,Operating Systems,43.8,45.1,4,Medium,3,1,1,37.5,4,55.9,90.6,46.4,Moderate
U1056,6,Graphs,Data Structures & Algorithms,2.0,65.8,2,Hard,1,0,2,37.4,3,9.2,31.7,18.6,Weak
U1063,13,Transactions,Database Management Systems,31.9,59.0,5,Easy,0,2,2,46.4,5,33.1,33.7,25.7,Weak
U1006,12,Normalization,Database Management Systems,2.0,71.9,4,Easy,0,2,1,22.4,3,4.4,16.7,8.1,Weak
U1452,25,Objects,Object Oriented Programming,49.3,39.1,2,Easy,3,0,3,25.0,1,41.6,54.0,29.0,Moderate
U1190,25,Objects,Object Oriented Programming,63.4,46.0,1,Medium,2,2,0,49.1,2,64.4,69.8,63.4,Moderate
U1524,25,Objects,Object Oriented Programming,99.0,44.7,1,Hard,5,1,0,36.1,8,96.2,96.4,99.0,Strong
U1110,22,DNS,Computer Networks,47.4,75.9,1,Easy,0,1,3,66.6,5,41.5,21.9,43.1,Weak
U1114,5,Trees,Data Structures & Algorithms,42.6,47.3,1,Easy,4,2,2,51.6,2,36.3,49.7,31.4,Weak
U1104,24,Classes,Object Oriented Programming,79.2,39.4,1,Medium,1,2,2,22.2,4,80.4,98.8,72.4,Strong
U1415,12,Normalization,Database Management Systems,18.0,57.7,4,Medium,1,0,3,2.0,3,21.7,42.3,9.1,Weak
U1335,13,Transactions,Database Management Systems,2.0,87.3,2,Medium,4,4,5,61.0,8,7.6,17.5,2.0,Weak
U1367,23,Routing,Computer Networks,46.6,67.1,4,Hard,0,1,0,18.3,0,58.4,52.0,46.6,Weak
U1034,12,Normalization,Database Management Systems,63.6,47.9,6,Hard,4,2,0,16.2,4,71.1,73.6,63.6,Moderate
U1351,13,Transactions,Database Management Systems,38.5,63.9,1,Medium,0,0,0,45.5,8,45.2,37.5,30.3,Weak
U1188,9,Recursion,Data Structures & Algorithms,32.6,44.9,4,Easy,0,0,2,38.5,7,36.3,54.0,25.0,Weak
U1470,13,Transactions,Database Management Systems,2.0,83.4,6,Hard,1,4,3,54.6,13,4.7,16.1,3.8,Weak
U1186,16,Threads,Operating Systems,81.8,39.3,1,Easy,1,1,0,36.9,1,86.3,89.4,82.4,Strong
U1179,17,Scheduling,Operating Systems,12.7,64.3,4,Easy,2,1,3,47.2,11,6.7,31.7,2.0,Weak
U1227,14,DBMS Indexes,Database Management Systems,29.3,56.1,5,Hard,3,2,1,37.4,3,44.0,68.5,59.8,Weak
U1043,21,TCP/IP,Computer Networks,42.7,63.6,1,Medium,2,1,0,33.5,9,50.4,64.4,31.8,Moderate
U1435,19,Memory Management,Operating Systems,45.9,51.9,2,Easy,1,0,1,26.9,6,39.3,59.8,28.0,Moderate
U1560,13,Transactions,Database Management Systems,25.7,62.6,4,Hard,2,1,1,38.5,5,41.9,38.0,25.7,Weak
U1328,8,Searching,Data Structures & Algorithms,35.1,54.9,5,Medium,1,3,2,42.3,2,34.9,56.0,32.7,Weak
U1501,27,Polymorphism,Object Oriented Programming,7.4,83.1,3,Hard,2,0,1,14.1,3,30.6,33.1,7.4,Weak
U1243,11,SQL,Database Management Systems,65.4,55.3,3,Medium,4,2,0,31.6,7,61.7,59.5,54.0,Moderate
U1096,16,Threads,Operating Systems,19.1,59.1,1,Easy,1,0,1,17.2,2,21.1,43.4,24.2,Weak
U1200,21,TCP/IP,Computer Networks,23.6,56.8,3,Hard,1,0,2,35.6,8,38.7,53.5,26.7,Weak
U1522,6,Graphs,Data Structures & Algorithms,49.4,49.8,1,Easy,3,2,1,35.5,7,38.9,58.8,45.5,Moderate
U1439,2,Linked Lists,Data Structures & Algorithms,18.3,55.3,1,Easy,2,1,6,32.7,9,26.7,43.3,36.5,Weak
U1512,1,Arrays,Data Structures & Algorithms,86.5,42.8,1,Medium,3,1,0,61.9,4,81.6,85.1,85.3,Strong
U1154,14,DBMS Indexes,Database Management Systems,83.4,38.6,5,Easy,4,1,0,46.8,4,74.9,81.8,57.9,Strong
U1217,15,Processes,Operating Systems,42.2,52.0,2,Medium,1,1,1,40.7,3,48.0,82.8,41.3,Moderate
